unit,hd_mvl,path,include
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t3c2,,sub-11084/sub-11084_ses-28020501_behavior+ecephys.nwb,True
t1c1,0.1692204053014077,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.0837070795763339,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.10931871498303053,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.19302760727823642,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.0845155041764777,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.08906019742394096,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.08833839843040531,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.22144288987111935,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.11243797036719014,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.15723158524445624,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.12970245988761275,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.10731685636057692,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.13906626329722158,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.14422010343376376,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.06958263029244799,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.026551412928980958,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.13040907737444052,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.021400558500547787,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.07981799483937581,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.06661894509288845,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.16409504122016533,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.06167303611839034,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.03807328418884996,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.07536751471833744,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.14234635581154728,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.041853253491982795,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.05662757557989986,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.05636662515755244,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.22642303189256371,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.07261273093442307,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.033906250162673617,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.17310210770619228,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.13037808089041167,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.06681398916852803,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.09626062407399572,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.0089279609975602,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.0655283435830984,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.10553381308152301,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.06736746574066213,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.04922669179613418,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.04661232340918641,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.13942526098772762,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.07607070151194319,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.034386037620556656,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.07923549177067077,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.1460190195539727,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.09716006214355209,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.05776728928335664,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.07103647220460685,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.09894225319030332,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.08646491817657666,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.1630975494380541,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.10356516328648042,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.0893967664152356,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.04626524171103986,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.09294045810467301,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.043518764513233846,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.09556735794547308,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.06156578359697567,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.04365916894438379,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.06243236126296661,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.10703249456057802,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.04384071523156645,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.04110448418548962,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.1138996171986999,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.0534576703899554,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.04702839579517154,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.11711061660215144,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.03748022791536214,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.060593377518373986,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.06410032817340446,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.11899991754449814,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.037856114622405505,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.08504916603068907,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.2210106169164746,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.040516833242529346,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.03870507342821751,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.08979535389478054,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.07961655919185524,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.16779531544247878,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.07157100403034256,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.008960995462047774,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.12640335035928346,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.0769653777906205,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.012702200537274208,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.038555081910517444,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.07807079441316045,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.05238811955769514,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.061154990377928355,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.09180351604194788,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.1198023008366466,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.09578539737116384,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.12876807395880352,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.13494290989978616,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.08927708635845008,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.1095548158498389,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.013042425484031997,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.09147328093452745,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.05324902792442276,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,0.08047932951949005,sub-11138/sub-11138_ses-05040502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c2,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t3c3,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t4c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t1c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
t2c1,,sub-11084/sub-11084_ses-23020502_behavior+ecephys.nwb,True
